District,Region,AC Name,PC Name,Year,AC No,PC No,Constituency_Type,CandID,Candidate,Party,Votes,Rank,Valid_Votes,Vote_Share_Percentage,Margin,Margin_Percentage,ENOP,Candidate_Type
LAKHIMPUR KHERI,AVADH,DHAUREHRA,Dhaurahra,2024,141,29,,,JANARDAN PRASAD,Communist Party of India,3808,4,220855,1.72,87169,39.47,,
LAKHIMPUR KHERI,AVADH,DHAUREHRA,Dhaurahra,2024,141,29,,,NOTA,NOTA,1821,5,220855,0.82,89156,40.37,,
LAKHIMPUR KHERI,AVADH,DHAUREHRA,Dhaurahra,2024,141,29,,,ASHUTOSH PATHAK,Aam Janta Party (India),840,6,220855,0.38,90137,40.81,,
LAKHIMPUR KHERI,AVADH,DHAUREHRA,Dhaurahra,2024,141,29,,,RAJESH KUMAR,Political Justice Party,731,7,220855,0.33,90246,40.86,,
LAKHIMPUR KHERI,AVADH,DHAUREHRA,Dhaurahra,2024,141,29,,,SAMRENDRA KUMAR,Independent,572,8,220855,0.26,90405,40.93,,
LAKHIMPUR KHERI,AVADH,DHAUREHRA,Dhaurahra,2024,141,29,,,VIJAY KUMAR TIWARI,Independent,488,9,220855,0.22,90489,40.97,,
LAKHIMPUR KHERI,AVADH,DHAUREHRA,Dhaurahra,2024,141,29,,,KASIM ALI,Peace Party,417,10,220855,0.19,90560,41.00,,
LAKHIMPUR KHERI,AVADH,DHAUREHRA,Dhaurahra,2024,141,29,,,SAKASEN,Sardar Patel Siddhant Party,341,11,220855,0.15,90636,41.04,,
LAKHIMPUR KHERI,AVADH,DHAUREHRA,Dhaurahra,2024,141,29,,,RAM NARESH,Independent,312,12,220855,0.14,90665,41.05,,
LAKHIMPUR KHERI,AVADH,DHAUREHRA,Dhaurahra,2024,141,29,,,SUDESH KUMAR,Lok Jan Sangharsh Party,286,13,220855,0.13,90691,41.06,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,UTKARSH VERMA 'MADHUR',SP,123521,1,258987,47.69,-7233,-2.79,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,AJAY KUMAR,BJP,116288,2,258987,44.90,7233,2.79,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,ANSHAY KALRA,BSP,15308,3,258987,5.91,108213,41.78,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,NOTA,NOTA,1483,4,258987,0.57,122038,47.12,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,SATENDRA KUMAR MAURYA,Independent,552,5,258987,0.21,122969,47.48,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,SANDHYA JAISWAL,Parivartan Samaj Party,476,6,258987,0.18,123045,47.51,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,OM NATH SINGH,Rashtriya Shoshit Samaj Party,350,7,258987,0.14,123171,47.56,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,NARESH SINGH BHADAURIYA,Independent,316,8,258987,0.12,123205,47.57,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,MUKESH KUMAR (BHARTI),Rashtriya Vikalp Party,195,9,258987,0.08,123326,47.62,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,DARWARI URF DARWARI LAL CHAUHAN,Janta Kranti Party,181,10,258987,0.07,123340,47.62,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,KHANJAN,Netaji Subhash Chander Bose Rashtriya Azad Party,168,11,258987,0.06,123353,47.63,,
LAKHIMPUR KHERI,AVADH,LAKHIMPUR,Kheri,2024,142,28,,,KM. PANCHSHEELA ANAND,Uttar Pradesh Republican Party,149,12,258987,0.06,123372,47.64,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,ANAND BHADAURIYA,SP,84410,1,207230,40.73,-5719,-2.76,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,REKHA VERMA,BJP,78691,2,207230,37.97,5719,2.76,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,SHYAM KISHOR AWASTHI,BSP,36913,3,207230,17.81,47497,22.92,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,JANARDAN PRASAD,Communist Party of India,2570,4,207230,1.24,81840,39.49,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,NOTA,NOTA,1244,5,207230,0.60,83166,40.13,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,SUDESH KUMAR,Lok Jan Sangharsh Party,678,6,207230,0.33,83732,40.41,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,ASHUTOSH PATHAK,Aam Janta Party (India),636,7,207230,0.31,83774,40.43,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,RAJESH KUMAR,Political Justice Party,549,8,207230,0.26,83861,40.47,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,SAMRENDRA KUMAR,Independent,418,9,207230,0.20,83992,40.53,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,VIJAY KUMAR TIWARI,Independent,365,10,207230,0.18,84045,40.56,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,KASIM ALI,Peace Party,291,11,207230,0.14,84119,40.59,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,SAKASEN,Sardar Patel Siddhant Party,236,12,207230,0.11,84174,40.62,,
LAKHIMPUR KHERI,AVADH,KASTA,Dhaurahra,2024,143,29,,,RAM NARESH,Independent,229,13,207230,0.11,84181,40.62,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,ANAND BHADAURIYA,SP,86097,1,229880,37.45,-3255,-1.42,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,REKHA VERMA,BJP,82842,2,229880,36.04,3255,1.42,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,SHYAM KISHOR AWASTHI,BSP,52104,3,229880,22.67,33993,14.79,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,JANARDAN PRASAD,Communist Party of India,2252,4,229880,0.98,83845,36.47,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,RAJESH KUMAR,Political Justice Party,2083,5,229880,0.91,84014,36.55,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,NOTA,NOTA,1381,6,229880,0.60,84716,36.85,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,ASHUTOSH PATHAK,Aam Janta Party (India),738,7,229880,0.32,85359,37.13,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,SUDESH KUMAR,Lok Jan Sangharsh Party,640,8,229880,0.28,85457,37.17,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,SAMRENDRA KUMAR,Independent,498,9,229880,0.22,85599,37.24,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,VIJAY KUMAR TIWARI,Independent,422,10,229880,0.18,85675,37.27,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,KASIM ALI,Peace Party,350,11,229880,0.15,85747,37.30,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,RAM NARESH,Independent,255,12,229880,0.11,85842,37.34,,
KHERI,AVADH,MOHAMMADI,Dhaurahra,2024,144,29,,,SAKASEN,Sardar Patel Siddhant Party,218,13,229880,0.09,85879,37.36,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,REKHA VERMA,BJP,97131,1,237048,40.98,-695,-0.29,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,ANAND BHADAURIYA,SP,96436,2,237048,40.68,695,0.29,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,SHYAM KISHOR AWASTHI,BSP,34226,3,237048,14.44,62905,26.54,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,JANARDAN PRASAD,Communist Party of India,3623,4,237048,1.53,93508,39.45,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,NOTA,NOTA,1417,5,237048,0.60,95714,40.38,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,SUDESH KUMAR,Lok Jan Sangharsh Party,907,6,237048,0.38,96224,40.59,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,RAJESH KUMAR,Political Justice Party,846,7,237048,0.36,96285,40.62,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,ASHUTOSH PATHAK,Aam Janta Party (India),673,8,237048,0.28,96458,40.69,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,SAMRENDRA KUMAR,Independent,520,9,237048,0.22,96611,40.76,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,VIJAY KUMAR TIWARI,Independent,383,10,237048,0.16,96748,40.81,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,KASIM ALI,Peace Party,350,11,237048,0.15,96781,40.83,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,RAM NARESH,Independent,280,12,237048,0.12,96851,40.86,,
SITAPUR,AVADH,MAHOLI,Dhaurahra,2024,145,29,,,SAKASEN,Sardar Patel Siddhant Party,256,13,237048,0.11,96875,40.87,,
SITAPUR,AVADH,SITAPUR,Sitapur,2024,146,30,,,RAKESH RATHOR,INC,109249,1,220552,49.53,-16326,-7.40,,
SITAPUR,AVADH,SITAPUR,Sitapur,2024,146,30,,,RAJESH VERMA,BJP,92923,2,220552,42.13,16326,7.40,,
SITAPUR,AVADH,SITAPUR,Sitapur,2024,146,30,,,MAHANDRA SINGH YADAV,BSP,12858,3,220552,5.83,96391,43.70,,
SITAPUR,AVADH,SITAPUR,Sitapur,2024,146,30,,,LEKHRAJ LODHI,Aazad Samaj Party (Kanshi Ram),1483,4,220552,0.67,107766,48.86,,
SITAPUR,AVADH,SITAPUR,Sitapur,2024,146,30,,,NOTA,NOTA,1277,5,220552,0.58,107972,48.95,,
SITAPUR,AVADH,SITAPUR,Sitapur,2024,146,30,,,MO. KASHIF ANSARI,Apna Dal (Kamerawadi),1265,6,220552,0.57,107984,48.96,,
SITAPUR,AVADH,SITAPUR,Sitapur,2024,146,30,,,VIDYAWATI GAUTAM,Independent,798,7,220552,0.36,108451,49.17,,
SITAPUR,AVADH,SITAPUR,Sitapur,2024,146,30,,,CHANDRA SHEKHAR VERMA,Rashtriya Shoshit Samaj Party,403,8,220552,0.18,108846,49.35,,
SITAPUR,AVADH,SITAPUR,Sitapur,2024,146,30,,,RAM ADHAR VERMA,Sardar Patel Siddhant Party,296,9,220552,0.13,108953,49.40,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,ANAND BHADAURIYA,SP,90862,1,214479,42.36,-1930,-0.90,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,REKHA VERMA,BJP,88932,2,214479,41.46,1930,0.90,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,SHYAM KISHOR AWASTHI,BSP,26304,3,214479,12.26,64558,30.10,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,JANARDAN PRASAD,Communist Party of India,3645,4,214479,1.70,87217,40.66,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,NOTA,NOTA,1270,5,214479,0.59,89592,41.77,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,RAJESH KUMAR,Political Justice Party,811,6,214479,0.38,90051,41.99,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,ASHUTOSH PATHAK,Aam Janta Party (India),663,7,214479,0.31,90199,42.05,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,SAMRENDRA KUMAR,Independent,474,8,214479,0.22,90388,42.14,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,KASIM ALI,Peace Party,401,9,214479,0.19,90461,42.18,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,VIJAY KUMAR TIWARI,Independent,359,10,214479,0.17,90503,42.20,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,SUDESH KUMAR,Lok Jan Sangharsh Party,300,11,214479,0.14,90562,42.22,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,SAKASEN,Sardar Patel Siddhant Party,244,12,214479,0.11,90618,42.25,,
SITAPUR,AVADH,HARGAON,Dhaurahra,2024,147,29,,,RAM NARESH,Independent,214,13,214479,0.10,90648,42.26,,
SITAPUR,AVADH,LAHARPUR,Sitapur,2024,148,30,,,RAKESH RATHOR,INC,111261,1,227119,48.99,-24448,-10.77,,
SITAPUR,AVADH,LAHARPUR,Sitapur,2024,148,30,,,RAJESH VERMA,BJP,86813,2,227119,38.22,24448,10.77,,
SITAPUR,AVADH,LAHARPUR,Sitapur,2024,148,30,,,MAHANDRA SINGH YADAV,BSP,22281,3,227119,9.81,88980,39.18,,
SITAPUR,AVADH,LAHARPUR,Sitapur,2024,148,30,,,LEKHRAJ LODHI,Aazad Samaj Party (Kanshi Ram),1925,4,227119,0.85,109336,48.14,,
SITAPUR,AVADH,LAHARPUR,Sitapur,2024,148,30,,,MO. KASHIF ANSARI,Apna Dal (Kamerawadi),1658,5,227119,0.73,109603,48.26,,
SITAPUR,AVADH,LAHARPUR,Sitapur,2024,148,30,,,NOTA,NOTA,1447,6,227119,0.64,109814,48.35,,
SITAPUR,AVADH,LAHARPUR,Sitapur,2024,148,30,,,VIDYAWATI GAUTAM,Independent,857,7,227119,0.38,110404,48.61,,
SITAPUR,AVADH,LAHARPUR,Sitapur,2024,148,30,,,CHANDRA SHEKHAR VERMA,Rashtriya Shoshit Samaj Party,484,8,227119,0.21,110777,48.78,,
SITAPUR,AVADH,LAHARPUR,Sitapur,2024,148,30,,,RAM ADHAR VERMA,Sardar Patel Siddhant Party,393,9,227119,0.17,110868,48.82,,
SITAPUR,AVADH,BISWAN,Sitapur,2024,149,30,,,RAKESH RATHOR,INC,120093,1,225089,53.35,-42531,-18.89,,
SITAPUR,AVADH,BISWAN,Sitapur,2024,149,30,,,RAJESH VERMA,BJP,77562,2,225089,34.46,42531,18.89,,
SITAPUR,AVADH,BISWAN,Sitapur,2024,149,30,,,MAHANDRA SINGH YADAV,BSP,22183,3,225089,9.86,97910,43.49,,
SITAPUR,AVADH,BISWAN,Sitapur,2024,149,30,,,NOTA,NOTA,1299,4,225089,0.58,118794,52.77,,
SITAPUR,AVADH,BISWAN,Sitapur,2024,149,30,,,MO. KASHIF ANSARI,Apna Dal (Kamerawadi),1263,5,225089,0.56,118830,52.79,,
SITAPUR,AVADH,BISWAN,Sitapur,2024,149,30,,,LEKHRAJ LODHI,Aazad Samaj Party (Kanshi Ram),1002,6,225089,0.45,119091,52.90,,
SITAPUR,AVADH,BISWAN,Sitapur,2024,149,30,,,VIDYAWATI GAUTAM,Independent,813,7,225089,0.36,119280,52.99,,
SITAPUR,AVADH,BISWAN,Sitapur,2024,149,30,,,CHANDRA SHEKHAR VERMA,Rashtriya Shoshit Samaj Party,475,8,225089,0.21,119618,53.14,,
SITAPUR,AVADH,BISWAN,Sitapur,2024,149,30,,,RAM ADHAR VERMA,Sardar Patel Siddhant Party,399,9,225089,0.18,119694,53.17,,
SITAPUR,AVADH,SEVATA,Sitapur,2024,150,30,,,RAJESH VERMA,BJP,99662,1,216524,46.03,-13825,-6.39,,
SITAPUR,AVADH,SEVATA,Sitapur,2024,150,30,,,RAKESH RATHOR,INC,85837,2,216524,39.64,13825,6.39,,
SITAPUR,AVADH,SEVATA,Sitapur,2024,150,30,,,MAHANDRA SINGH YADAV,BSP,23539,3,216524,10.87,76123,35.16,,
SITAPUR,AVADH,SEVATA,Sitapur,2024,150,30,,,MO. KASHIF ANSARI,Apna Dal (Kamerawadi),2075,4,216524,0.96,97587,45.07,,
SITAPUR,AVADH,SEVATA,Sitapur,2024,150,30,,,NOTA,NOTA,1751,5,216524,0.81,97911,45.22,,
SITAPUR,AVADH,SEVATA,Sitapur,2024,150,30,,,LEKHRAJ LODHI,Aazad Samaj Party (Kanshi Ram),1577,6,216524,0.73,98085,45.30,,
SITAPUR,AVADH,SEVATA,Sitapur,2024,150,30,,,VIDYAWATI GAUTAM,Independent,966,7,216524,0.45,98696,45.58,,
SITAPUR,AVADH,SEVATA,Sitapur,2024,150,30,,,CHANDRA SHEKHAR VERMA,Rashtriya Shoshit Samaj Party,579,8,216524,0.27,99083,45.76,,
SITAPUR,AVADH,SEVATA,Sitapur,2024,150,30,,,RAM ADHAR VERMA,Sardar Patel Siddhant Party,538,9,216524,0.25,99124,45.78,,
SITAPUR,AVADH,MAHMUDABAD,Sitapur,2024,151,30,,,RAKESH RATHOR,INC,104027,1,211542,49.18,-19921,-9.42,,
SITAPUR,AVADH,MAHMUDABAD,Sitapur,2024,151,30,,,RAJESH VERMA,BJP,84106,2,211542,39.76,19921,9.42,,
SITAPUR,AVADH,MAHMUDABAD,Sitapur,2024,151,30,,,MAHANDRA SINGH YADAV,BSP,18423,3,211542,8.71,85604,40.47,,
SITAPUR,AVADH,MAHMUDABAD,Sitapur,2024,151,30,,,MO. KASHIF ANSARI,Apna Dal (Kamerawadi),1324,4,211542,0.63,102703,48.55,,
SITAPUR,AVADH,MAHMUDABAD,Sitapur,2024,151,30,,,NOTA,NOTA,1180,5,211542,0.56,102847,48.62,,
SITAPUR,AVADH,MAHMUDABAD,Sitapur,2024,151,30,,,VIDYAWATI GAUTAM,Independent,759,6,211542,0.36,103268,48.82,,
SITAPUR,AVADH,MAHMUDABAD,Sitapur,2024,151,30,,,LEKHRAJ LODHI,Aazad Samaj Party (Kanshi Ram),747,7,211542,0.35,103280,48.83,,
SITAPUR,AVADH,MAHMUDABAD,Sitapur,2024,151,30,,,CHANDRA SHEKHAR VERMA,Rashtriya Shoshit Samaj Party,488,8,211542,0.23,103539,48.95,,
SITAPUR,AVADH,MAHMUDABAD,Sitapur,2024,151,30,,,RAM ADHAR VERMA,Sardar Patel Siddhant Party,488,8,211542,0.23,103539,48.95,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,R.K. CHAUDHARY,SP,136249,1,241169,56.50,-55613,-23.06,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,KAUSHAL KISHORE,BJP,80636,2,241169,33.44,55613,23.06,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,RAJESH KUMAR,BSP,19973,3,241169,8.28,116276,48.21,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,NOTA,NOTA,1322,4,241169,0.55,134927,55.95,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,MAHENDRA,Independent,644,5,241169,0.27,135605,56.23,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,SUSHIL KUMAR,Independent,467,6,241169,0.19,135782,56.30,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,BRIJESH KUMAR VIKRAM,Rashtriya Samaj Paksha,377,7,241169,0.16,135872,56.34,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,RAMESH KUMAR,Independent,373,8,241169,0.15,135876,56.34,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,S. L.SINGH,Peoples Party of India (Democratic),332,9,241169,0.14,135917,56.36,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,SUNITA CHHEDA PASI,Aam Janta Party (India),321,10,241169,0.13,135928,56.36,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,JITENDRA KUMAR,Independent,283,11,241169,0.12,135966,56.38,,
SITAPUR,AVADH,SIDHAULI,Mohanlalganj,2024,152,34,,,SURAJ KUMAR,Sardar Patel Siddhant Party,192,12,241169,0.08,136057,56.42,,
SITAPUR,AVADH,MISRIKH,Misrikh,2024,153,32,,,SANGITA RAJVANSHI,SP,99782,1,208773,47.79,-21165,-10.14,,
SITAPUR,AVADH,MISRIKH,Misrikh,2024,153,32,,,Ashok Kumar rawat,BJP,78617,2,208773,37.66,21165,10.14,,
SITAPUR,AVADH,MISRIKH,Misrikh,2024,153,32,,,B R AHIRWAR,BSP,25885,3,208773,12.40,73897,35.40,,
SITAPUR,AVADH,MISRIKH,Misrikh,2024,153,32,,,NOTA,NOTA,1271,4,208773,0.61,98511,47.19,,
SITAPUR,AVADH,MISRIKH,Misrikh,2024,153,32,,,Rampal,Independent,779,5,208773,0.37,99003,47.42,,
SITAPUR,AVADH,MISRIKH,Misrikh,2024,153,32,,,Lalit Kumar,Bhartiya Shakti Chetna Party,770,6,208773,0.37,99012,47.43,,
SITAPUR,AVADH,MISRIKH,Misrikh,2024,153,32,,,Neelam Singh,Independent,611,7,208773,0.29,99171,47.50,,
SITAPUR,AVADH,MISRIKH,Misrikh,2024,153,32,,,VANDNA VERMA,Naari Nar Rakshak Party,431,8,208773,0.21,99351,47.59,,
SITAPUR,AVADH,MISRIKH,Misrikh,2024,153,32,,,AVDHESH,Independent,315,9,208773,0.15,99467,47.64,,
SITAPUR,AVADH,MISRIKH,Misrikh,2024,153,32,,,SAVITRI DEVI,Rashtriya Janshakti Samaj Party,312,10,208773,0.15,99470,47.65,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,JAI PRAKASH,BJP,112440,1,233493,48.16,-19137,-8.20,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,USHA VERMA,SP,93303,2,233493,39.96,19137,8.20,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,BHIMRAO AMBEDKAR,BSP,21299,3,233493,9.12,91141,39.03,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,NOTA,NOTA,1753,4,233493,0.75,110687,47.40,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,SHIVE KUMAR,Independent,1003,5,233493,0.43,111437,47.73,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,SHYAM KUMAR,Peoples Party of India (Democratic),909,6,233493,0.39,111531,47.77,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,SUNIL KUMAR VERMA,Independent,838,7,233493,0.36,111602,47.80,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,INDRAPAL PASI,Justice Party,566,8,233493,0.24,111874,47.91,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,OM PRAKASH,Independent,328,9,233493,0.14,112112,48.02,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,AWADESH KUMAR,Independent,282,10,233493,0.12,112158,48.03,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,MUNNA LAL,Naari Nar Rakshak Party,276,11,233493,0.12,112164,48.04,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,PRADEEP KUMAR,Bhartiya Krishak Dal,271,12,233493,0.12,112169,48.04,,
HARDOI,AVADH,SAWAIJPUR,Hardoi,2024,154,31,,,BRAHMA PRASAD,Lok Jan Sangharsh Party,225,13,233493,0.10,112215,48.06,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,USHA VERMA,SP,98331,1,222024,44.29,-6170,-2.78,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,JAI PRAKASH,BJP,92161,2,222024,41.51,6170,2.78,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,BHIMRAO AMBEDKAR,BSP,25858,3,222024,11.65,72473,32.64,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,NOTA,NOTA,1569,4,222024,0.71,96762,43.58,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,SHIVE KUMAR,Independent,874,5,222024,0.39,97457,43.89,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,SHYAM KUMAR,Peoples Party of India (Democratic),829,6,222024,0.37,97502,43.92,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,SUNIL KUMAR VERMA,Independent,642,7,222024,0.29,97689,44.00,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,INDRAPAL PASI,Justice Party,514,8,222024,0.23,97817,44.06,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,OM PRAKASH,Independent,276,9,222024,0.12,98055,44.16,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,MUNNA LAL,Naari Nar Rakshak Party,273,10,222024,0.12,98058,44.17,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,AWADESH KUMAR,Independent,272,11,222024,0.12,98059,44.17,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,PRADEEP KUMAR,Bhartiya Krishak Dal,222,12,222024,0.10,98109,44.19,,
HARDOI,AVADH,SHAHABAD,Hardoi,2024,155,31,,,BRAHMA PRASAD,Lok Jan Sangharsh Party,203,13,222024,0.09,98128,44.20,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,JAI PRAKASH,BJP,111932,1,228772,48.93,-24068,-10.52,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,USHA VERMA,SP,87864,2,228772,38.41,24068,10.52,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,BHIMRAO AMBEDKAR,BSP,22674,3,228772,9.91,89258,39.02,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,NOTA,NOTA,1916,4,228772,0.84,110016,48.09,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,SHIVE KUMAR,Independent,896,5,228772,0.39,111036,48.54,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,SHYAM KUMAR,Peoples Party of India (Democratic),788,6,228772,0.34,111144,48.58,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,SUNIL KUMAR VERMA,Independent,762,7,228772,0.33,111170,48.59,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,INDRAPAL PASI,Justice Party,595,8,228772,0.26,111337,48.67,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,MUNNA LAL,Naari Nar Rakshak Party,304,9,228772,0.13,111628,48.79,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,OM PRAKASH,Independent,299,10,228772,0.13,111633,48.80,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,AWADESH KUMAR,Independent,274,11,228772,0.12,111658,48.81,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,PRADEEP KUMAR,Bhartiya Krishak Dal,252,12,228772,0.11,111680,48.82,,
HARDOI,AVADH,HARDOI,Hardoi,2024,156,31,,,BRAHMA PRASAD,Lok Jan Sangharsh Party,216,13,228772,0.09,111716,48.83,,
HARDOI,AVADH,GOPAMAU,Hardoi,2024,157,31,,,USHA VERMA,SP,91771,1,214818,42.72,-2684,-1.25,,
